Country	Subject Descriptor	Units	Scale	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	Estimates Start After
Taiwan Province of China	Gross domestic product per capita, constant prices	National currency	Units	121,843.895	128,151.686	131,965.946	141,796.046	153,763.971	159,114.261	175,661.315	195,807.505	209,076.877	225,088.900	234,943.941	252,056.954	270,378.417	286,118.503	304,910.776	322,003.569	339,219.843	356,357.859	368,218.004	390,037.799	411,646.587	404,121.868	424,467.345	440,319.980	467,219.181	490,765.483	515,958.345	547,624.046	549,596.821	539,050.688	595,266.764	616,243.454	626,508.857	638,726.812	662,702.470	666,387.949	675,090.833	694,949.482	712,276.490	2017
Taiwan Province of China	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	8,062.540	8,479.933	8,732.327	9,382.795	10,174.725	10,528.760	11,623.696	12,956.791	13,834.839	14,894.372	15,546.490	16,678.877	17,891.227	18,932.766	20,176.270	21,307.318	22,446.538	23,580.578	24,365.377	25,809.216	27,239.092	26,741.174	28,087.456	29,136.441	30,916.390	32,474.474	34,141.512	36,236.865	36,367.406	35,669.557	39,389.435	40,777.485	41,456.757	42,265.232	43,851.727	44,095.599	44,671.478	45,985.546	47,132.093	2017
Taiwan Province of China	Population	Persons	Millions	17.866	18.194	18.516	18.791	19.069	19.314	19.509	19.725	19.954	20.157	20.401	20.606	20.803	20.995	21.178	21.357	21.525	21.743	21.929	22.092	22.277	22.406	22.521	22.605	22.689	22.770	22.877	22.958	23.037	23.120	23.162	23.225	23.316	23.374	23.434	23.492	23.540	23.571	23.603	2017
Tajikistan	Gross domestic product, constant prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.106	0.094	0.074	0.065	0.062	0.063	0.066	0.069	0.075	0.082	0.090	0.099	0.109	0.117	0.125	0.134	0.145	0.151	0.161	0.172	0.185	0.199	0.212	0.225	0.241	0.258	0.276	2017
Tajikistan	Gross domestic product, constant prices	Percent change		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-11.099	-21.401	-12.498	-4.368	1.700	5.300	3.699	8.300	10.200	9.100	10.200	10.600	6.700	7.000	7.800	7.900	3.900	6.500	7.400	7.500	7.400	6.700	6.000	6.900	7.100	7.000	2017
Tajikistan	Gross domestic product, current prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.001	0.007	0.020	0.065	0.308	0.632	1.025	1.345	1.807	2.512	3.345	4.758	6.158	7.201	9.272	12.780	17.609	20.623	24.705	30.069	36.161	40.525	45.605	48.402	54.471	61.093	68.844	2017
Tajikistan	Gross domestic product, current prices	U.S. dollars	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.291	0.678	0.829	0.569	1.052	1.121	1.320	1.087	0.991	1.057	1.212	1.555	2.073	2.311	2.811	3.712	5.135	4.977	5.642	6.523	7.592	8.506	9.242	7.857	6.953	7.144	7.520	2017
Tajikistan	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.293	6.637	5.328	4.760	4.636	4.796	5.107	5.372	5.948	6.698	7.424	8.333	9.464	10.413	11.479	12.707	13.977	14.633	15.766	17.286	18.939	20.697	22.502	24.107	26.052	28.432	31.108	2017
Tajikistan	Gross domestic product per capita, constant prices	National currency	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19.153	16.914	13.215	11.439	10.811	10.830	11.181	11.260	11.996	12.988	13.905	15.022	16.278	17.010	17.820	18.802	19.851	20.175	21.012	22.063	23.187	24.346	25.403	26.342	27.559	28.899	30.290	2014
Tajikistan	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,919.829	1,695.395	1,324.654	1,146.657	1,083.642	1,085.558	1,120.745	1,128.691	1,202.449	1,301.869	1,393.780	1,505.775	1,631.656	1,705.078	1,786.285	1,884.737	1,989.857	2,022.340	2,106.213	2,211.621	2,324.230	2,440.441	2,546.366	2,640.450	2,762.439	2,896.760	3,036.275	2014
Tajikistan	Population	Persons	Millions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.536	5.573	5.607	5.668	5.735	5.822	5.939	6.115	6.216	6.327	6.448	6.577	6.713	6.854	7.001	7.152	7.310	7.473	7.642	7.816	7.995	8.178	8.363	8.549	8.735	8.921	9.107	2014
Tanzania	Gross domestic product, constant prices	National currency	Billions	18,798.010	18,892.000	19,005.352	19,461.481	20,123.171	21,048.837	22,438.060	23,761.905	24,807.429	25,750.112	27,564.245	28,135.330	28,299.628	28,640.990	29,089.798	30,128.449	31,497.617	32,607.995	33,817.253	35,454.142	37,203.382	37,519.597	40,153.220	43,677.368	47,404.398	51,171.425	53,556.306	58,089.516	61,323.124	64,623.747	68,733.097	74,166.110	77,979.000	83,269.000	88,872.000	94,351.000	100,830.000	107,669.000	114,758.717	2017
Tanzania	Gross domestic product, constant prices	Percent change		3.266	0.500	0.600	2.400	3.400	4.600	6.600	5.900	4.400	3.800	7.045	2.072	0.584	1.206	1.567	3.571	4.544	3.525	3.708	4.840	4.934	0.850	7.019	8.777	8.533	7.947	4.661	8.464	5.567	5.382	6.359	7.905	5.141	6.784	6.729	6.165	6.867	6.783	6.585	2017
Tanzania	Gross domestic product, current prices	National currency	Billions	60.854	72.757	88.007	101.763	119.929	152.979	201.750	272.732	421.623	518.614	669.125	883.533	1,101.475	1,382.687	1,848.256	2,443.104	3,080.124	3,926.474	6,283.970	8,656.899	9,943.526	11,168.020	12,774.359	14,722.918	16,936.087	19,112.830	23,298.435	26,770.432	32,764.940	37,726.824	43,836.018	52,762.581	62,316.000	72,976.000	82,604.000	94,351.000	108,363.000	118,843.000	131,703.087	2017
Tanzania	Gross domestic product, current prices	U.S. dollars	Billions	7.412	8.865	10.178	10.425	9.485	8.558	10.820	5.331	5.124	4.343	3.430	4.031	3.700	3.412	3.627	4.251	5.311	6.415	9.454	11.624	12.423	12.743	13.216	14.178	15.547	16.930	18.610	21.502	27.368	28.574	31.086	33.583	39.649	45.680	50.003	47.385	49.774	53.271	57.862	2017
Tanzania	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	11.027	12.131	12.958	13.789	14.772	15.940	17.334	18.811	20.331	21.931	24.355	25.700	26.440	27.392	28.416	30.047	31.988	33.687	35.329	37.574	40.309	41.544	45.163	50.039	55.771	62.078	66.938	74.554	80.235	85.198	91.672	100.984	108.212	117.581	127.867	137.202	148.226	161.289	175.785	2017
Tanzania	Gross domestic product per capita, constant prices	National currency	Units	1,009,994.091	985,395.372	963,174.137	959,071.581	965,047.519	983,039.264	1,021,211.539	1,054,584.834	1,074,147.188	1,077,157.487	1,115,228.567	1,102,186.033	1,074,501.117	1,054,991.671	1,040,456.513	1,047,242.989	1,064,831.192	1,072,965.644	1,083,846.546	1,107,534.933	1,133,476.259	1,115,559.417	1,165,767.114	1,230,621.032	1,297,305.209	1,361,333.214	1,386,114.151	1,463,718.460	1,505,423.656	1,546,639.569	1,604,718.985	1,690,187.997	1,735,608.040	1,817,009.380	1,901,247.264	1,978,882.391	2,071,422.304	2,151,438.069	2,248,141.704	2012
Tanzania	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	1,375.204	1,341.710	1,311.454	1,305.868	1,314.005	1,338.502	1,390.477	1,435.918	1,462.554	1,466.653	1,518.490	1,500.732	1,463.036	1,436.472	1,416.681	1,425.922	1,449.870	1,460.945	1,475.761	1,508.015	1,543.336	1,518.941	1,587.303	1,675.608	1,766.405	1,853.585	1,887.327	1,992.993	2,049.778	2,105.898	2,184.978	2,301.353	2,363.196	2,474.032	2,588.730	2,694.438	2,820.440	2,929.389	3,061.060	2012
Tanzania	Population	Persons	Millions	18.612	19.172	19.732	20.292	20.852	21.412	21.972	22.532	23.095	23.906	24.716	25.527	26.337	27.148	27.959	28.769	29.580	30.391	31.201	32.012	32.822	33.633	34.444	35.492	36.541	37.589	38.638	39.686	40.735	41.783	42.832	43.880	44.929	45.828	46.744	47.679	48.677	50.045	51.046	2012
Thailand	Gross domestic product, constant prices	National currency	Billions	1,577.936	1,671.192	1,760.649	1,858.914	1,965.987	2,057.266	2,171.111	2,377.778	2,693.740	3,022.204	3,373.470	3,656.936	3,994.462	4,340.992	4,688.137	5,068.826	5,355.335	5,207.871	4,810.316	5,030.258	5,254.390	5,435.364	5,769.578	6,184.372	6,573.325	6,848.605	7,188.838	7,579.558	7,710.356	7,657.098	8,232.421	8,301.570	8,902.835	9,142.088	9,232.084	9,521.408	9,840.993	10,237.003	10,659.712	2017
Thailand	Gross domestic product, constant prices	Percent change		4.601	5.910	5.353	5.581	5.760	4.643	5.534	9.519	13.288	12.194	11.623	8.403	9.230	8.675	7.997	8.120	5.652	-2.754	-7.634	4.572	4.456	3.444	6.149	7.189	6.289	4.188	4.968	5.435	1.726	-0.691	7.514	0.840	7.243	2.687	0.984	3.134	3.356	4.024	4.129	2017
Thailand	Gross domestic product, current prices	National currency	Billions	684.362	785.514	869.396	951.419	1,020.735	1,091.390	1,170.830	1,342.846	1,611.321	1,918.332	2,263.467	2,583.491	2,935.646	3,263.439	3,689.090	4,217.609	4,638.605	4,710.299	4,701.559	4,789.821	5,069.823	5,345.013	5,769.578	6,317.302	6,954.271	7,614.409	8,400.655	9,076.307	9,706.932	9,658.656	10,808.151	11,306.894	12,357.338	12,915.162	13,230.301	13,743.464	14,554.569	15,451.960	16,316.417	2017
Thailand	Gross domestic product, current prices	U.S. dollars	Billions	33.422	35.999	37.799	41.366	43.179	40.185	44.520	52.204	63.704	74.637	88.467	101.247	115.576	128.890	146.684	169.279	183.035	150.180	113.676	126.669	126.392	120.297	134.301	152.281	172.895	189.318	221.759	262.943	291.383	281.710	341.105	370.818	397.558	420.334	407.339	401.266	412.437	455.322	487.239	2017
Thailand	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	74.852	86.776	97.070	106.502	116.700	125.981	135.629	152.214	178.521	208.142	241.029	270.119	301.775	335.725	370.315	408.780	439.794	435.059	406.371	431.088	460.361	486.661	524.758	572.930	625.358	671.840	726.559	786.628	815.766	816.308	887.869	914.029	999.032	1,043.878	1,074.101	1,119.609	1,169.837	1,240.047	1,320.364	2017
Thailand	Gross domestic product per capita, constant prices	National currency	Units	33,934.100	34,903.765	36,041.954	37,538.657	38,868.854	39,715.556	40,987.566	44,139.193	49,012.738	54,660.944	59,916.055	64,200.665	70,004.592	75,246.871	80,386.437	85,985.174	89,854.614	86,437.693	78,987.126	81,699.821	84,421.433	86,826.901	91,638.787	97,668.541	103,208.117	106,925.917	111,593.263	116,986.541	118,311.432	116,830.912	124,885.027	125,382.420	133,897.353	136,939.605	137,792.299	141,603.331	145,878.936	151,323.030	157,239.745	2017
Thailand	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	3,736.253	3,843.016	3,968.334	4,133.126	4,279.585	4,372.809	4,512.862	4,859.866	5,396.459	6,018.344	6,596.949	7,068.698	7,707.729	8,284.920	8,850.803	9,467.242	9,893.279	9,517.065	8,696.734	8,995.411	9,295.069	9,559.918	10,089.722	10,753.618	11,363.543	11,772.884	12,286.774	12,880.591	13,026.466	12,863.456	13,750.239	13,805.004	14,742.525	15,077.487	15,171.371	15,590.978	16,061.736	16,661.148	17,312.597	2017
Thailand	Population	Persons	Millions	46.500	47.880	48.850	49.520	50.580	51.800	52.970	53.870	54.960	55.290	56.303	56.961	57.060	57.690	58.320	58.950	59.600	60.250	60.900	61.570	62.240	62.600	62.960	63.320	63.690	64.050	64.420	64.790	65.170	65.540	65.920	66.210	66.490	66.760	67.000	67.240	67.460	67.650	67.793	2017
Timor-Leste	Gross domestic product, constant prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.836	0.972	0.907	0.887	0.891	0.917	0.874	0.960	1.070	1.176	1.276	1.374	1.450	1.486	1.548	1.609	1.694	1.616	1.629	2016
Timor-Leste	Gross domestic product, constant prices	Percent change		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16.349	-6.707	-2.183	0.406	2.975	-4.677	9.825	11.425	9.917	8.478	7.674	5.547	2.490	4.146	3.955	5.321	-4.600	0.800	2016
Timor-Leste	Gross domestic product, current prices	National currency	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.440	0.518	0.511	0.543	1.078	1.814	2.658	2.881	4.391	3.200	3.999	5.682	6.671	5.650	4.045	3.104	2.521	2.778	3.090	2016
Timor-Leste	Gross domestic product, current prices	U.S. dollars	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.440	0.518	0.511	0.543	1.078	1.814	2.658	2.881	4.391	3.200	3.999	5.682	6.671	5.650	4.045	3.104	2.521	2.778	3.090	2016
Timor-Leste	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.800	1.951	1.844	1.865	2.986	4.184	6.107	6.596	7.397	7.001	7.000	7.992	8.550	7.743	5.834	7.128	7.265	7.070	6.653	2016
Timor-Leste	Gross domestic product per capita, constant prices	National currency	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,172.892	1,227.899	1,126.583	1,101.539	1,688.547	2,252.823	3,129.153	3,221.462	3,462.622	3,216.945	3,144.641	3,449.796	3,540.604	3,075.179	2,218.685	2,620.300	2,582.005	2,409.964	2,167.330	2015
Timor-Leste	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2,521.539	2,639.795	2,421.980	2,368.139	3,630.117	4,843.225	6,727.200	6,925.649	7,444.106	6,915.940	6,760.497	7,416.533	7,611.757	6,611.165	4,769.833	5,633.243	5,550.915	5,181.055	4,659.428	2015
Timor-Leste	Population	Persons	Millions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.823	0.897	0.909	0.922	0.936	0.952	0.970	0.989	1.010	1.034	1.046	1.057	1.078	1.102	1.129	1.158	1.185	1.212	1.240	1.269	2015
Togo	Gross domestic product, constant prices	National currency	Billions	925.184	893.552	860.423	816.057	864.050	896.168	925.387	902.400	993.761	1,034.505	1,095.512	1,089.045	1,054.123	882.101	1,004.974	1,202.865	1,156.302	1,200.278	1,173.116	1,202.865	1,191.224	1,201.033	1,246.992	1,330.792	1,317.768	1,256.277	1,289.570	1,274.416	1,326.186	1,399.629	1,484.996	1,580.009	1,683.397	1,786.292	1,892.051	2,000.709	2,111.930	2,204.855	2,309.541	2016
Togo	Gross domestic product, constant prices	Percent change		-2.285	-3.419	-3.708	-5.156	5.881	3.717	3.260	-2.484	10.124	4.100	5.897	-0.590	-3.207	-16.319	13.930	19.691	-3.871	3.803	-2.263	2.536	-0.968	0.823	3.827	6.720	-0.979	-4.666	2.650	-1.175	4.062	5.538	6.099	6.398	6.544	6.112	5.921	5.743	5.559	4.400	4.748	2016
Togo	Gross domestic product, current prices	National currency	Billions	312.398	333.625	340.142	375.857	395.777	426.648	460.780	469.535	517.897	544.309	559.550	572.979	563.812	459.506	698.450	829.060	928.547	1,078.972	1,032.576	1,080.074	1,059.553	1,085.734	1,183.959	1,226.968	1,191.780	1,202.931	1,228.528	1,274.416	1,482.360	1,589.243	1,696.830	1,824.891	1,977.542	2,134.464	2,259.047	2,471.777	2,659.009	2,785.753	2,974.906	2016
Togo	Gross domestic product, current prices	U.S. dollars	Billions	1.479	1.228	1.035	0.986	0.906	0.950	1.331	1.562	1.739	1.706	2.055	2.031	2.130	1.623	1.258	1.661	1.815	1.849	1.750	1.757	1.493	1.483	1.706	2.116	2.260	2.283	2.352	2.663	3.326	3.374	3.432	3.871	3.876	4.322	4.576	4.181	4.486	4.795	5.358	2016
Togo	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	2.141	2.263	2.314	2.281	2.502	2.677	2.820	2.818	3.212	3.475	3.818	3.924	3.884	3.328	3.872	4.732	4.632	4.891	4.834	5.028	5.091	5.245	5.532	6.014	6.115	6.011	6.357	6.451	6.844	7.278	7.812	8.485	9.214	9.949	10.737	11.475	12.246	13.028	13.954	2016
Togo	Gross domestic product per capita, constant prices	National currency	Units	348,250.927	325,435.826	302,294.708	276,697.042	282,787.005	283,478.372	283,265.176	267,571.206	285,894.999	289,442.037	298,870.414	290,586.399	275,761.467	226,324.172	252,328.258	294,423.444	274,738.443	275,967.236	260,682.503	258,638.626	248,507.981	243,808.035	246,884.181	257,394.030	249,186.833	232,297.851	233,199.178	212,495.279	215,227.184	221,093.941	228,357.214	236,553.719	245,411.680	253,628.452	261,733.746	269,753.595	277,652.663	282,757.302	288,915.643	2016
Togo	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	1,870.292	1,747.763	1,623.483	1,486.010	1,518.716	1,522.429	1,521.284	1,436.999	1,535.408	1,554.457	1,605.093	1,560.603	1,480.985	1,215.481	1,355.137	1,581.210	1,475.491	1,482.090	1,400.003	1,389.027	1,334.620	1,309.378	1,325.899	1,382.342	1,338.265	1,247.563	1,252.403	1,141.212	1,155.884	1,187.392	1,226.399	1,270.419	1,317.991	1,362.119	1,405.649	1,448.720	1,491.142	1,518.557	1,551.630	2016
Togo	Population	Persons	Millions	2.657	2.746	2.846	2.949	3.055	3.161	3.267	3.373	3.476	3.574	3.666	3.748	3.823	3.898	3.983	4.085	4.209	4.349	4.500	4.651	4.794	4.926	5.051	5.170	5.288	5.408	5.530	5.997	6.162	6.330	6.503	6.679	6.859	7.043	7.229	7.417	7.606	7.798	7.994	2016
Tonga	Gross domestic product, constant prices	National currency	Billions	0.254	0.290	0.327	0.346	0.498	0.526	0.572	0.582	0.562	0.568	0.595	0.630	0.606	0.605	0.617	0.645	0.645	0.624	0.646	0.661	0.668	0.689	0.705	0.712	0.721	0.723	0.705	0.701	0.720	0.741	0.764	0.778	0.770	0.765	0.788	0.815	0.849	0.870	0.886	2017
Tonga	Gross domestic product, constant prices	Percent change		15.800	14.000	12.800	5.800	44.100	5.600	8.800	1.700	-3.500	1.100	4.700	5.900	-3.800	-0.100	1.979	4.487	0.001	-3.165	3.474	2.349	1.059	3.165	2.270	0.971	1.201	0.382	-2.482	-0.617	2.682	2.939	3.179	1.831	-1.124	-0.567	2.897	3.503	4.170	2.489	1.814	2017
Tonga	Gross domestic product, current prices	National currency	Billions	0.065	0.071	0.080	0.089	0.096	0.113	0.134	0.153	0.164	0.177	0.193	0.226	0.243	0.260	0.268	0.271	0.288	0.278	0.295	0.322	0.343	0.376	0.419	0.455	0.489	0.550	0.596	0.633	0.664	0.688	0.744	0.788	0.790	0.792	0.825	0.871	0.947	1.004	1.044	2017
Tonga	Gross domestic product, current prices	U.S. dollars	Billions	0.074	0.082	0.081	0.080	0.084	0.079	0.094	0.101	0.119	0.144	0.150	0.174	0.180	0.188	0.203	0.213	0.234	0.220	0.198	0.201	0.195	0.177	0.191	0.212	0.248	0.283	0.294	0.321	0.342	0.338	0.390	0.456	0.459	0.446	0.447	0.413	0.428	0.455	0.470	2017
Tonga	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	0.068	0.084	0.101	0.111	0.166	0.181	0.201	0.209	0.209	0.219	0.238	0.261	0.257	0.263	0.273	0.292	0.297	0.293	0.306	0.318	0.328	0.346	0.360	0.370	0.384	0.398	0.400	0.408	0.427	0.443	0.462	0.481	0.484	0.490	0.514	0.538	0.566	0.591	0.616	2017
Tonga	Gross domestic product per capita, constant prices	National currency	Units	2,772.718	3,143.904	3,527.359	3,692.455	5,265.112	5,589.221	6,113.248	6,200.965	5,954.144	5,989.697	6,240.045	6,568.730	6,287.729	6,252.506	6,393.636	6,658.243	6,655.735	6,392.346	6,569.590	6,686.414	6,728.674	6,913.204	7,041.051	7,080.028	7,134.587	7,131.908	6,926.169	6,861.115	7,028.582	7,218.141	7,421.154	7,537.960	7,442.846	7,380.100	7,541.690	7,927.817	8,438.652	8,647.212	8,795.282	2017
Tonga	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	1,712.327	1,941.558	2,178.366	2,280.323	3,251.538	3,451.696	3,775.315	3,829.486	3,677.058	3,699.015	3,853.620	4,056.604	3,883.068	3,861.315	3,948.473	4,111.884	4,110.335	3,947.675	4,057.135	4,129.281	4,155.379	4,269.338	4,348.292	4,372.363	4,406.056	4,404.402	4,277.345	4,237.170	4,340.592	4,457.656	4,583.029	4,655.164	4,596.425	4,557.676	4,657.468	4,895.926	5,211.399	5,340.197	5,431.640	2017
Tonga	Population	Persons	Millions	0.092	0.092	0.093	0.094	0.095	0.094	0.094	0.094	0.094	0.095	0.095	0.096	0.096	0.097	0.097	0.097	0.097	0.098	0.098	0.099	0.099	0.100	0.100	0.101	0.101	0.101	0.102	0.102	0.102	0.103	0.103	0.103	0.103	0.104	0.104	0.103	0.101	0.101	0.101	2017
Trinidad and Tobago	Gross domestic product, constant prices	National currency	Billions	70.077	73.285	76.069	68.234	64.310	61.661	59.639	56.918	54.687	54.233	55.052	56.765	62.494	62.076	64.290	66.740	71.501	76.880	83.127	89.797	95.995	99.544	106.664	121.467	130.367	138.053	157.631	164.338	169.738	161.551	167.143	166.822	165.686	169.451	167.331	170.540	159.454	156.212	156.702	2017
